IdFeedBack,Prediction
S01_Sess01_FB001,0.675100249571361
S01_Sess01_FB002,0.772423212459252
S01_Sess01_FB003,0.690893887784859
S01_Sess01_FB004,0.598809931006365
S01_Sess01_FB005,0.668751608578532
S01_Sess01_FB006,0.761792185133706
S01_Sess01_FB007,0.773476036982373
S01_Sess01_FB008,0.631635576431069
S01_Sess01_FB009,0.703251683637579
S01_Sess01_FB010,0.678050977824371
S01_Sess01_FB011,0.78508527356933
S01_Sess01_FB012,0.787235941117622
S01_Sess01_FB013,0.740318955607489
S01_Sess01_FB014,0.752843415765766
S01_Sess01_FB015,0.784895842971997
S01_Sess01_FB016,0.637949644871063
S01_Sess01_FB017,0.790621186784933
S01_Sess01_FB018,0.829208962691257
S01_Sess01_FB019,0.709994520185397
S01_Sess01_FB020,0.697451814115739
S01_Sess01_FB021,0.75797643002099
S01_Sess01_FB022,0.799005835046425
S01_Sess01_FB023,0.672507988448457
S01_Sess01_FB024,0.774778801305477
S01_Sess01_FB025,0.854903300308423
S01_Sess01_FB026,0.803980544020232
S01_Sess01_FB027,0.775573091436831
S01_Sess01_FB028,0.589410605961195
S01_Sess01_FB029,0.750470990302602
S01_Sess01_FB030,0.724895769129631
S01_Sess01_FB031,0.714540558251712
S01_Sess01_FB032,0.819086391307998
S01_Sess01_FB033,0.711810672477052
S01_Sess01_FB034,0.828380307420472
S01_Sess01_FB035,0.745501255163533
S01_Sess01_FB036,0.765049264063528
S01_Sess01_FB037,0.771774224330568
S01_Sess01_FB038,0.844301277332399
S01_Sess01_FB039,0.797591125585171
S01_Sess01_FB040,0.750288291895512
S01_Sess01_FB041,0.847977242353885
S01_Sess01_FB042,0.638514424857865
S01_Sess01_FB043,0.675197612929557
S01_Sess01_FB044,0.632141431835748
S01_Sess01_FB045,0.602899392282314
S01_Sess01_FB046,0.818331624459576
S01_Sess01_FB047,0.768722537135504
S01_Sess01_FB048,0.761822309304352
S01_Sess01_FB049,0.60671987845715
S01_Sess01_FB050,0.696882305521908
S01_Sess01_FB051,0.779620104078696
S01_Sess01_FB052,0.642236752074775
S01_Sess01_FB053,0.725852325375582
S01_Sess01_FB054,0.764099431241277
S01_Sess01_FB055,0.707216154191875
S01_Sess01_FB056,0.723728758148494
S01_Sess01_FB057,0.734453195480648
S01_Sess01_FB058,0.747216554339666
S01_Sess01_FB059,0.804479111885201
S01_Sess01_FB060,0.822715210666266
S01_Sess02_FB001,0.711823799762255
S01_Sess02_FB002,0.770609993050384
S01_Sess02_FB003,0.730137475468173
S01_Sess02_FB004,0.73313139816633
S01_Sess02_FB005,0.718396406056887
S01_Sess02_FB006,0.727393857381572
S01_Sess02_FB007,0.766469901842501
S01_Sess02_FB008,0.817640888395743
S01_Sess02_FB009,0.769279945168116
S01_Sess02_FB010,0.805886612983543
S01_Sess02_FB011,0.81369913994055
S01_Sess02_FB012,0.736381078824297
S01_Sess02_FB013,0.826125415219426
S01_Sess02_FB014,0.796334716974436
S01_Sess02_FB015,0.634226939881025
S01_Sess02_FB016,0.845431667622512
S01_Sess02_FB017,0.624547639349304
S01_Sess02_FB018,0.775978060436843
S01_Sess02_FB019,0.804732165836711
S01_Sess02_FB020,0.776687330653121
S01_Sess02_FB021,0.768475932009136
S01_Sess02_FB022,0.815355122467925
S01_Sess02_FB023,0.668062334478114
S01_Sess02_FB024,0.799220006922667
S01_Sess02_FB025,0.795255741177088
S01_Sess02_FB026,0.832035102194702
S01_Sess02_FB027,0.79477643079022
S01_Sess02_FB028,0.753476135236093
S01_Sess02_FB029,0.758804441350774
S01_Sess02_FB030,0.794548849600585
S01_Sess02_FB031,0.775846148009922
S01_Sess02_FB032,0.799524969420272
S01_Sess02_FB033,0.769699902311834
S01_Sess02_FB034,0.804014456275324
S01_Sess02_FB035,0.546926639102657
S01_Sess02_FB036,0.750154237458772
S01_Sess02_FB037,0.737709249595427
S01_Sess02_FB038,0.70076212874145
S01_Sess02_FB039,0.785267592048748
S01_Sess02_FB040,0.798122054864881
S01_Sess02_FB041,0.840550135415728
S01_Sess02_FB042,0.739725528400552
S01_Sess02_FB043,0.625178978473904
S01_Sess02_FB044,0.798096660506805
S01_Sess02_FB045,0.767755310167696
S01_Sess02_FB046,0.629843417750274
S01_Sess02_FB047,0.767199629255782
S01_Sess02_FB048,0.562492289052411
S01_Sess02_FB049,0.809569857356256
S01_Sess02_FB050,0.681222864330926
S01_Sess02_FB051,0.810995629191489
S01_Sess02_FB052,0.708313813599535
S01_Sess02_FB053,0.815255841670718
S01_Sess02_FB054,0.813641995743234
S01_Sess02_FB055,0.779969950967075
S01_Sess02_FB056,0.804255933386714
S01_Sess02_FB057,0.793921176076255
S01_Sess02_FB058,0.602014719012553
S01_Sess02_FB059,0.776798578426666
S01_Sess02_FB060,0.699463365159552
S01_Sess03_FB001,0.569405036595742
S01_Sess03_FB002,0.773255562937822
S01_Sess03_FB003,0.69286437680345
S01_Sess03_FB004,0.704763400840582
S01_Sess03_FB005,0.688280899056573
S01_Sess03_FB006,0.757610424693793
S01_Sess03_FB007,0.823919161282437
S01_Sess03_FB008,0.796202831320316
S01_Sess03_FB009,0.769889543673535
S01_Sess03_FB010,0.651521250755785
S01_Sess03_FB011,0.712222319210892
S01_Sess03_FB012,0.747782461981533
S01_Sess03_FB013,0.714171679783506
S01_Sess03_FB014,0.777009212572909
S01_Sess03_FB015,0.643820890942718
S01_Sess03_FB016,0.830751407267618
S01_Sess03_FB017,0.795462001563655
S01_Sess03_FB018,0.795644478830627
S01_Sess03_FB019,0.696002471140666
S01_Sess03_FB020,0.596525319365863
S01_Sess03_FB021,0.804352706106009
S01_Sess03_FB022,0.821467682151918
S01_Sess03_FB023,0.768047748795613
S01_Sess03_FB024,0.792089326497049
S01_Sess03_FB025,0.617261305815311
S01_Sess03_FB026,0.777794557123842
S01_Sess03_FB027,0.776649631508454
S01_Sess03_FB028,0.745241656911148
S01_Sess03_FB029,0.81809475519595
S01_Sess03_FB030,0.731052986656683
S01_Sess03_FB031,0.748355337946574
S01_Sess03_FB032,0.760217011006993
S01_Sess03_FB033,0.731956370287607
S01_Sess03_FB034,0.717569683053725
S01_Sess03_FB035,0.799536673875181
S01_Sess03_FB036,0.680280044261342
S01_Sess03_FB037,0.759349858525612
S01_Sess03_FB038,0.71134605918746
S01_Sess03_FB039,0.681631150299097
S01_Sess03_FB040,0.750113698532271
S01_Sess03_FB041,0.690617562812016
S01_Sess03_FB042,0.638562395975663
S01_Sess03_FB043,0.777807508710346
S01_Sess03_FB044,0.719713791705588
S01_Sess03_FB045,0.670418289210984
S01_Sess03_FB046,0.732708033244779
S01_Sess03_FB047,0.797975679574267
S01_Sess03_FB048,0.771497034641537
S01_Sess03_FB049,0.690317459334071
S01_Sess03_FB050,0.734897904980469
S01_Sess03_FB051,0.691903626786623
S01_Sess03_FB052,0.663198689913221
S01_Sess03_FB053,0.695222652574356
S01_Sess03_FB054,0.707322764554599
S01_Sess03_FB055,0.81061579117604
S01_Sess03_FB056,0.758258008858459
S01_Sess03_FB057,0.629902126120233
S01_Sess03_FB058,0.714560886696785
S01_Sess03_FB059,0.779353775161696
S01_Sess03_FB060,0.713052658805896
S01_Sess04_FB001,0.712510381643446
S01_Sess04_FB002,0.74231474222385
S01_Sess04_FB003,0.712579449966644
S01_Sess04_FB004,0.688206718730518
S01_Sess04_FB005,0.66887552069177
S01_Sess04_FB006,0.716800034610637
S01_Sess04_FB007,0.730704477528164
S01_Sess04_FB008,0.642519847707974
S01_Sess04_FB009,0.790520639378138
S01_Sess04_FB010,0.797821808470635
S01_Sess04_FB011,0.74405139324705
S01_Sess04_FB012,0.699875150646349
S01_Sess04_FB013,0.751953009196012
S01_Sess04_FB014,0.783229294826028
S01_Sess04_FB015,0.786435507323429
S01_Sess04_FB016,0.757901063150697
S01_Sess04_FB017,0.713921867893354
S01_Sess04_FB018,0.82088333456642
S01_Sess04_FB019,0.63568673290539
S01_Sess04_FB020,0.721402417522584
S01_Sess04_FB021,0.676567395754713
S01_Sess04_FB022,0.807162475013895
S01_Sess04_FB023,0.614947273782142
S01_Sess04_FB024,0.743873758130408
S01_Sess04_FB025,0.679405438424914
S01_Sess04_FB026,0.701931643446635
S01_Sess04_FB027,0.738138614264494
S01_Sess04_FB028,0.784498792451888
S01_Sess04_FB029,0.751060246493737
S01_Sess04_FB030,0.699252571663411
S01_Sess04_FB031,0.726647227716141
S01_Sess04_FB032,0.605532161753314
S01_Sess04_FB033,0.759542659998224
S01_Sess04_FB034,0.607453152850423
S01_Sess04_FB035,0.589289122592581
S01_Sess04_FB036,0.670719267806575
S01_Sess04_FB037,0.770669245234808
S01_Sess04_FB038,0.618904260278061
S01_Sess04_FB039,0.637578087618835
S01_Sess04_FB040,0.78171984952981
S01_Sess04_FB041,0.664261904890414
S01_Sess04_FB042,0.753273746624791
S01_Sess04_FB043,0.74054771001926
S01_Sess04_FB044,0.741029302713161
S01_Sess04_FB045,0.766096619201976
S01_Sess04_FB046,0.720513343295504
S01_Sess04_FB047,0.762755259776806
S01_Sess04_FB048,0.734066228053984
S01_Sess04_FB049,0.784379797242153
S01_Sess04_FB050,0.780621515018966
S01_Sess04_FB051,0.590894026987626
S01_Sess04_FB052,0.734218939673353
S01_Sess04_FB053,0.692181906362224
S01_Sess04_FB054,0.768686405304212
S01_Sess04_FB055,0.787080354513405
S01_Sess04_FB056,0.667584984910697
S01_Sess04_FB057,0.73489139348921
S01_Sess04_FB058,0.738434943819511
S01_Sess04_FB059,0.764330036321115
S01_Sess04_FB060,0.761777250792002
S01_Sess05_FB001,0.681111019807715
S01_Sess05_FB002,0.745673634605909
S01_Sess05_FB003,0.711837198015319
S01_Sess05_FB004,0.748458996021213
S01_Sess05_FB005,0.673657163229515
S01_Sess05_FB006,0.702520094677242
S01_Sess05_FB007,0.734441147199049
S01_Sess05_FB008,0.754197858246789
S01_Sess05_FB009,0.762543612521175
S01_Sess05_FB010,0.725717484262844
S01_Sess05_FB011,0.677825453692645
S01_Sess05_FB012,0.684398916356673
S01_Sess05_FB013,0.707282464756671
S01_Sess05_FB014,0.745038997317813
S01_Sess05_FB015,0.757739135098334
S01_Sess05_FB016,0.71965654230473
S01_Sess05_FB017,0.758270051606212
S01_Sess05_FB018,0.717736982973171
S01_Sess05_FB019,0.714728935815457
S01_Sess05_FB020,0.764460220057935
S01_Sess05_FB021,0.494010996727891
S01_Sess05_FB022,0.788262346112298
S01_Sess05_FB023,0.703666666265124
S01_Sess05_FB024,0.718811546649108
S01_Sess05_FB025,0.641648094181003
S01_Sess05_FB026,0.725674143295911
S01_Sess05_FB027,0.779676168808291
S01_Sess05_FB028,0.615007343959276
S01_Sess05_FB029,0.712025940110502
S01_Sess05_FB030,0.778594195784748
S01_Sess05_FB031,0.762981417245912
S01_Sess05_FB032,0.657684534651
S01_Sess05_FB033,0.668696986476599
S01_Sess05_FB034,0.73749328193344
S01_Sess05_FB035,0.641259765101278
S01_Sess05_FB036,0.69115051787659
S01_Sess05_FB037,0.706045962754951
S01_Sess05_FB038,0.636266786821572
S01_Sess05_FB039,0.705296474417746
S01_Sess05_FB040,0.717899875038467
S01_Sess05_FB041,0.740512181181189
S01_Sess05_FB042,0.672333277480593
S01_Sess05_FB043,0.806588773720604
S01_Sess05_FB044,0.73795520261298
S01_Sess05_FB045,0.673118961237922
S01_Sess05_FB046,0.787160259127433
S01_Sess05_FB047,0.682063917368471
S01_Sess05_FB048,0.793073862536347
S01_Sess05_FB049,0.621439990595699
S01_Sess05_FB050,0.659064301339676
S01_Sess05_FB051,0.685917863614609
S01_Sess05_FB052,0.760586335556776
S01_Sess05_FB053,0.737085763496363
S01_Sess05_FB054,0.761770652441816
S01_Sess05_FB055,0.677429120489876
S01_Sess05_FB056,0.6237740972695
S01_Sess05_FB057,0.670340812396313
S01_Sess05_FB058,0.80028749149337
S01_Sess05_FB059,0.757369628361418
S01_Sess05_FB060,0.57038680517782
S01_Sess05_FB061,0.691101128039804
S01_Sess05_FB062,0.763421157665705
S01_Sess05_FB063,0.725541143802668
S01_Sess05_FB064,0.733539962751809
S01_Sess05_FB065,0.700909391203232
S01_Sess05_FB066,0.619709893507584
S01_Sess05_FB067,0.734518619589105
S01_Sess05_FB068,0.786311537318171
S01_Sess05_FB069,0.713745459513806
S01_Sess05_FB070,0.676996972599291
S01_Sess05_FB071,0.77171770722372
S01_Sess05_FB072,0.727464797565295
S01_Sess05_FB073,0.68697019810884
S01_Sess05_FB074,0.797576528309258
S01_Sess05_FB075,0.641636010346005
S01_Sess05_FB076,0.658244744211011
S01_Sess05_FB077,0.76995614320695
S01_Sess05_FB078,0.538120900270156
S01_Sess05_FB079,0.705087205990873
S01_Sess05_FB080,0.723151853329321
S01_Sess05_FB081,0.793853955491966
S01_Sess05_FB082,0.537597854659521
S01_Sess05_FB083,0.664815705112267
S01_Sess05_FB084,0.735006995448774
S01_Sess05_FB085,0.68658147482561
S01_Sess05_FB086,0.718475333098874
S01_Sess05_FB087,0.748911754686459
S01_Sess05_FB088,0.756319431330759
S01_Sess05_FB089,0.787245038016739
S01_Sess05_FB090,0.767272725278651
S01_Sess05_FB091,0.652731353514489
S01_Sess05_FB092,0.684564620507261
S01_Sess05_FB093,0.7549253979302
S01_Sess05_FB094,0.713684062725814
S01_Sess05_FB095,0.747128366981325
S01_Sess05_FB096,0.595030553436561
S01_Sess05_FB097,0.543229171107609
S01_Sess05_FB098,0.650842211147862
S01_Sess05_FB099,0.737210117380839
S01_Sess05_FB100,0.794259468128799
S03_Sess01_FB001,0.765778015242077
S03_Sess01_FB002,0.716878300911195
S03_Sess01_FB003,0.750413066983454
S03_Sess01_FB004,0.729255557071089
S03_Sess01_FB005,0.768467906969299
S03_Sess01_FB006,0.69251567744729
S03_Sess01_FB007,0.810265456069319
S03_Sess01_FB008,0.812073573972777
S03_Sess01_FB009,0.711888310623716
S03_Sess01_FB010,0.801760540483638
S03_Sess01_FB011,0.766780568880751
S03_Sess01_FB012,0.806505482124151
S03_Sess01_FB013,0.764885110515852
S03_Sess01_FB014,0.717133834096227
S03_Sess01_FB015,0.79610588708151
S03_Sess01_FB016,0.79782699014405
S03_Sess01_FB017,0.807799118533733
S03_Sess01_FB018,0.828173248383225
S03_Sess01_FB019,0.818937029594343
S03_Sess01_FB020,0.70033290922003
S03_Sess01_FB021,0.624387229106651
S03_Sess01_FB022,0.808067834340736
S03_Sess01_FB023,0.766843148793638
S03_Sess01_FB024,0.793566812414013
S03_Sess01_FB025,0.683967971320823
S03_Sess01_FB026,0.73808823569452
S03_Sess01_FB027,0.783422229200039
S03_Sess01_FB028,0.694408743357888
S03_Sess01_FB029,0.689494526588875
S03_Sess01_FB030,0.799365416335832
S03_Sess01_FB031,0.79032366267992
S03_Sess01_FB032,0.770225045670183
S03_Sess01_FB033,0.67041595751074
S03_Sess01_FB034,0.756212387595086
S03_Sess01_FB035,0.656192252680637
S03_Sess01_FB036,0.671070439519662
S03_Sess01_FB037,0.76815663627117
S03_Sess01_FB038,0.758304737387113
S03_Sess01_FB039,0.81694089420163
S03_Sess01_FB040,0.823701037883105
S03_Sess01_FB041,0.818099921883493
S03_Sess01_FB042,0.763919398334296
S03_Sess01_FB043,0.81153958343424
S03_Sess01_FB044,0.799069981616413
S03_Sess01_FB045,0.816718274252145
S03_Sess01_FB046,0.82556392627544
S03_Sess01_FB047,0.80623357912205
S03_Sess01_FB048,0.703616054641628
S03_Sess01_FB049,0.697695338641274
S03_Sess01_FB050,0.833141699405259
S03_Sess01_FB051,0.781365840780389
S03_Sess01_FB052,0.764912067508847
S03_Sess01_FB053,0.813389547326001
S03_Sess01_FB054,0.791817555437047
S03_Sess01_FB055,0.796983304233325
S03_Sess01_FB056,0.775201093970255
S03_Sess01_FB057,0.778708776136241
S03_Sess01_FB058,0.833546129015847
S03_Sess01_FB059,0.746408857180577
S03_Sess01_FB060,0.768956451924884
S03_Sess02_FB001,0.819629003959325
S03_Sess02_FB002,0.803896855165809
S03_Sess02_FB003,0.822012520998152
S03_Sess02_FB004,0.780311608345363
S03_Sess02_FB005,0.77048859240948
S03_Sess02_FB006,0.799783860973844
S03_Sess02_FB007,0.72646113349585
S03_Sess02_FB008,0.665308478126148
S03_Sess02_FB009,0.710541856164716
S03_Sess02_FB010,0.776412373579039
S03_Sess02_FB011,0.707685546967186
S03_Sess02_FB012,0.816433315901352
S03_Sess02_FB013,0.76459244765156
S03_Sess02_FB014,0.792204273132353
S03_Sess02_FB015,0.795344455734371
S03_Sess02_FB016,0.730314482614356
S03_Sess02_FB017,0.693046008109606
S03_Sess02_FB018,0.774411015729257
S03_Sess02_FB019,0.670793409609799
S03_Sess02_FB020,0.70873361453282
S03_Sess02_FB021,0.765388840060463
S03_Sess02_FB022,0.723889668940271
S03_Sess02_FB023,0.765371236172915
S03_Sess02_FB024,0.842632195017719
S03_Sess02_FB025,0.692822785098701
S03_Sess02_FB026,0.72275796181954
S03_Sess02_FB027,0.793172645858138
S03_Sess02_FB028,0.76448782242724
S03_Sess02_FB029,0.824850917210964
S03_Sess02_FB030,0.641450298482039
S03_Sess02_FB031,0.722923057436019
S03_Sess02_FB032,0.708798552156642
S03_Sess02_FB033,0.802876092276018
S03_Sess02_FB034,0.722143136583982
S03_Sess02_FB035,0.790425728320857
S03_Sess02_FB036,0.692270206818972
S03_Sess02_FB037,0.702035499815288
S03_Sess02_FB038,0.740190805186902
S03_Sess02_FB039,0.816224243208019
S03_Sess02_FB040,0.639884892207627
S03_Sess02_FB041,0.798149833220881
S03_Sess02_FB042,0.744237514419168
S03_Sess02_FB043,0.702432696846497
S03_Sess02_FB044,0.766871511522337
S03_Sess02_FB045,0.669232238218822
S03_Sess02_FB046,0.709710193783032
S03_Sess02_FB047,0.701816895755804
S03_Sess02_FB048,0.785912391968127
S03_Sess02_FB049,0.826700342266901
S03_Sess02_FB050,0.790459307663595
S03_Sess02_FB051,0.757303414149665
S03_Sess02_FB052,0.81947204571468
S03_Sess02_FB053,0.64580106884717
S03_Sess02_FB054,0.651178593088785
S03_Sess02_FB055,0.811247837444456
S03_Sess02_FB056,0.667879306403672
S03_Sess02_FB057,0.832208922174874
S03_Sess02_FB058,0.734718130215346
S03_Sess02_FB059,0.827632172778653
S03_Sess02_FB060,0.780047224488981
S03_Sess03_FB001,0.751893819104157
S03_Sess03_FB002,0.790375133892269
S03_Sess03_FB003,0.696142429480815
S03_Sess03_FB004,0.73284550744679
S03_Sess03_FB005,0.62326924514811
S03_Sess03_FB006,0.749853506948017
S03_Sess03_FB007,0.798724485379512
S03_Sess03_FB008,0.731056359662446
S03_Sess03_FB009,0.78940419059298
S03_Sess03_FB010,0.68336859834098
S03_Sess03_FB011,0.681265536343411
S03_Sess03_FB012,0.683338472620195
S03_Sess03_FB013,0.791981152686149
S03_Sess03_FB014,0.52857690804315
S03_Sess03_FB015,0.703214000276981
S03_Sess03_FB016,0.719472162579811
S03_Sess03_FB017,0.696825863403037
S03_Sess03_FB018,0.746801875090981
S03_Sess03_FB019,0.658033438012981
S03_Sess03_FB020,0.671309193181788
S03_Sess03_FB021,0.676377128148142
S03_Sess03_FB022,0.601592276020535
S03_Sess03_FB023,0.688472121841081
S03_Sess03_FB024,0.743384029150002
S03_Sess03_FB025,0.732415201927526
S03_Sess03_FB026,0.689410474207869
S03_Sess03_FB027,0.761585387841965
S03_Sess03_FB028,0.676127899436757
S03_Sess03_FB029,0.652716169189587
S03_Sess03_FB030,0.67449571606246
S03_Sess03_FB031,0.708629829781029
S03_Sess03_FB032,0.633438698829244
S03_Sess03_FB033,0.653309362709572
S03_Sess03_FB034,0.810443507109705
S03_Sess03_FB035,0.652332242947137
S03_Sess03_FB036,0.688972359718618
S03_Sess03_FB037,0.742742927267166
S03_Sess03_FB038,0.64273161871019
S03_Sess03_FB039,0.655500021461884
S03_Sess03_FB040,0.627446144174937
S03_Sess03_FB041,0.735358436983795
S03_Sess03_FB042,0.705071747243808
S03_Sess03_FB043,0.598683258582229
S03_Sess03_FB044,0.650529278089441
S03_Sess03_FB045,0.705493298730157
S03_Sess03_FB046,0.701158843033063
S03_Sess03_FB047,0.690147465457524
S03_Sess03_FB048,0.669248712121566
S03_Sess03_FB049,0.640285437651343
S03_Sess03_FB050,0.754229904212172
S03_Sess03_FB051,0.583566643442256
S03_Sess03_FB052,0.749351926257112
S03_Sess03_FB053,0.579853429023457
S03_Sess03_FB054,0.816133458904642
S03_Sess03_FB055,0.776094167324011
S03_Sess03_FB056,0.703492615959081
S03_Sess03_FB057,0.574271983873808
S03_Sess03_FB058,0.758927148833403
S03_Sess03_FB059,0.53911169729184
S03_Sess03_FB060,0.644073856839415
S03_Sess04_FB001,0.803255850741036
S03_Sess04_FB002,0.73147891016821
S03_Sess04_FB003,0.774454298603273
S03_Sess04_FB004,0.79467794590318
S03_Sess04_FB005,0.814690076792437
S03_Sess04_FB006,0.675679041785914
S03_Sess04_FB007,0.69480855006153
S03_Sess04_FB008,0.655738072995913
S03_Sess04_FB009,0.78020280744563
S03_Sess04_FB010,0.786122676937406
S03_Sess04_FB011,0.789065708624155
S03_Sess04_FB012,0.658094314145325
S03_Sess04_FB013,0.654040506660545
S03_Sess04_FB014,0.702892525330491
S03_Sess04_FB015,0.764792768201022
S03_Sess04_FB016,0.729725790783355
S03_Sess04_FB017,0.669654192558998
S03_Sess04_FB018,0.724402315768777
S03_Sess04_FB019,0.63433489719952
S03_Sess04_FB020,0.622203369758759
S03_Sess04_FB021,0.663203547208617
