IdFeedBack,Prediction
S01_Sess01_FB001,0.72
S01_Sess01_FB002,0.69
S01_Sess01_FB003,0.605
S01_Sess01_FB004,0.56
S01_Sess01_FB005,0.565
S01_Sess01_FB006,0.565
S01_Sess01_FB007,0.575
S01_Sess01_FB008,0.53
S01_Sess01_FB009,0.565
S01_Sess01_FB010,0.635
S01_Sess01_FB011,0.555
S01_Sess01_FB012,0.715
S01_Sess01_FB013,0.71
S01_Sess01_FB014,0.735
S01_Sess01_FB015,0.705
S01_Sess01_FB016,0.645
S01_Sess01_FB017,0.765
S01_Sess01_FB018,0.61
S01_Sess01_FB019,0.68
S01_Sess01_FB020,0.7
S01_Sess01_FB021,0.685
S01_Sess01_FB022,0.775
S01_Sess01_FB023,0.875
S01_Sess01_FB024,0.85
S01_Sess01_FB025,0.91
S01_Sess01_FB026,0.835
S01_Sess01_FB027,0.805
S01_Sess01_FB028,0.76
S01_Sess01_FB029,0.84
S01_Sess01_FB030,0.76
S01_Sess01_FB031,0.72
S01_Sess01_FB032,0.875
S01_Sess01_FB033,0.815
S01_Sess01_FB034,0.905
S01_Sess01_FB035,0.82
S01_Sess01_FB036,0.71
S01_Sess01_FB037,0.765
S01_Sess01_FB038,0.675
S01_Sess01_FB039,0.53
S01_Sess01_FB040,0.56
S01_Sess01_FB041,0.66
S01_Sess01_FB042,0.605
S01_Sess01_FB043,0.58
S01_Sess01_FB044,0.59
S01_Sess01_FB045,0.6
S01_Sess01_FB046,0.625
S01_Sess01_FB047,0.615
S01_Sess01_FB048,0.665
S01_Sess01_FB049,0.645
S01_Sess01_FB050,0.6
S01_Sess01_FB051,0.665
S01_Sess01_FB052,0.715
S01_Sess01_FB053,0.705
S01_Sess01_FB054,0.69
S01_Sess01_FB055,0.66
S01_Sess01_FB056,0.58
S01_Sess01_FB057,0.705
S01_Sess01_FB058,0.635
S01_Sess01_FB059,0.65
S01_Sess01_FB060,0.57
S01_Sess02_FB001,0.54
S01_Sess02_FB002,0.6
S01_Sess02_FB003,0.62
S01_Sess02_FB004,0.64
S01_Sess02_FB005,0.695
S01_Sess02_FB006,0.76
S01_Sess02_FB007,0.68
S01_Sess02_FB008,0.73
S01_Sess02_FB009,0.705
S01_Sess02_FB010,0.71
S01_Sess02_FB011,0.735
S01_Sess02_FB012,0.595
S01_Sess02_FB013,0.705
S01_Sess02_FB014,0.57
S01_Sess02_FB015,0.64
S01_Sess02_FB016,0.67
S01_Sess02_FB017,0.6
S01_Sess02_FB018,0.585
S01_Sess02_FB019,0.74
S01_Sess02_FB020,0.79
S01_Sess02_FB021,0.695
S01_Sess02_FB022,0.645
S01_Sess02_FB023,0.685
S01_Sess02_FB024,0.685
S01_Sess02_FB025,0.74
S01_Sess02_FB026,0.765
S01_Sess02_FB027,0.755
S01_Sess02_FB028,0.83
S01_Sess02_FB029,0.745
S01_Sess02_FB030,0.835
S01_Sess02_FB031,0.86
S01_Sess02_FB032,0.7
S01_Sess02_FB033,0.735
S01_Sess02_FB034,0.84
S01_Sess02_FB035,0.87
S01_Sess02_FB036,0.725
S01_Sess02_FB037,0.51
S01_Sess02_FB038,0.69
S01_Sess02_FB039,0.77
S01_Sess02_FB040,0.725
S01_Sess02_FB041,0.595
S01_Sess02_FB042,0.625
S01_Sess02_FB043,0.74
S01_Sess02_FB044,0.835
S01_Sess02_FB045,0.77
S01_Sess02_FB046,0.79
S01_Sess02_FB047,0.715
S01_Sess02_FB048,0.515
S01_Sess02_FB049,0.5
S01_Sess02_FB050,0.44
S01_Sess02_FB051,0.395
S01_Sess02_FB052,0.39
S01_Sess02_FB053,0.435
S01_Sess02_FB054,0.39
S01_Sess02_FB055,0.385
S01_Sess02_FB056,0.445
S01_Sess02_FB057,0.515
S01_Sess02_FB058,0.5
S01_Sess02_FB059,0.495
S01_Sess02_FB060,0.36
S01_Sess03_FB001,0.435
S01_Sess03_FB002,0.62
S01_Sess03_FB003,0.705
S01_Sess03_FB004,0.66
S01_Sess03_FB005,0.7
S01_Sess03_FB006,0.58
S01_Sess03_FB007,0.78
S01_Sess03_FB008,0.705
S01_Sess03_FB009,0.65
S01_Sess03_FB010,0.62
S01_Sess03_FB011,0.72
S01_Sess03_FB012,0.755
S01_Sess03_FB013,0.625
S01_Sess03_FB014,0.82
S01_Sess03_FB015,0.665
S01_Sess03_FB016,0.8
S01_Sess03_FB017,0.73
S01_Sess03_FB018,0.73
S01_Sess03_FB019,0.535
S01_Sess03_FB020,0.62
S01_Sess03_FB021,0.65
S01_Sess03_FB022,0.66
S01_Sess03_FB023,0.65
S01_Sess03_FB024,0.54
S01_Sess03_FB025,0.56
S01_Sess03_FB026,0.655
S01_Sess03_FB027,0.665
S01_Sess03_FB028,0.555
S01_Sess03_FB029,0.61
S01_Sess03_FB030,0.66
S01_Sess03_FB031,0.65
S01_Sess03_FB032,0.645
S01_Sess03_FB033,0.79
S01_Sess03_FB034,0.675
S01_Sess03_FB035,0.76
S01_Sess03_FB036,0.805
S01_Sess03_FB037,0.76
S01_Sess03_FB038,0.81
S01_Sess03_FB039,0.8
S01_Sess03_FB040,0.775
S01_Sess03_FB041,0.7
S01_Sess03_FB042,0.565
S01_Sess03_FB043,0.75
S01_Sess03_FB044,0.61
S01_Sess03_FB045,0.63
S01_Sess03_FB046,0.71
S01_Sess03_FB047,0.635
S01_Sess03_FB048,0.69
S01_Sess03_FB049,0.67
S01_Sess03_FB050,0.775
S01_Sess03_FB051,0.485
S01_Sess03_FB052,0.67
S01_Sess03_FB053,0.675
S01_Sess03_FB054,0.675
S01_Sess03_FB055,0.735
S01_Sess03_FB056,0.565
S01_Sess03_FB057,0.665
S01_Sess03_FB058,0.655
S01_Sess03_FB059,0.675
S01_Sess03_FB060,0.69
S01_Sess04_FB001,0.585
S01_Sess04_FB002,0.595
S01_Sess04_FB003,0.515
S01_Sess04_FB004,0.57
S01_Sess04_FB005,0.61
S01_Sess04_FB006,0.665
S01_Sess04_FB007,0.6
S01_Sess04_FB008,0.67
S01_Sess04_FB009,0.61
S01_Sess04_FB010,0.765
S01_Sess04_FB011,0.755
S01_Sess04_FB012,0.83
S01_Sess04_FB013,0.815
S01_Sess04_FB014,0.795
S01_Sess04_FB015,0.785
S01_Sess04_FB016,0.585
S01_Sess04_FB017,0.71
S01_Sess04_FB018,0.855
S01_Sess04_FB019,0.61
S01_Sess04_FB020,0.735
S01_Sess04_FB021,0.625
S01_Sess04_FB022,0.74
S01_Sess04_FB023,0.685
S01_Sess04_FB024,0.545
S01_Sess04_FB025,0.795
S01_Sess04_FB026,0.735
S01_Sess04_FB027,0.7
S01_Sess04_FB028,0.795
S01_Sess04_FB029,0.68
S01_Sess04_FB030,0.72
S01_Sess04_FB031,0.745
S01_Sess04_FB032,0.675
S01_Sess04_FB033,0.77
S01_Sess04_FB034,0.75
S01_Sess04_FB035,0.685
S01_Sess04_FB036,0.76
S01_Sess04_FB037,0.735
S01_Sess04_FB038,0.725
S01_Sess04_FB039,0.715
S01_Sess04_FB040,0.72
S01_Sess04_FB041,0.51
S01_Sess04_FB042,0.585
S01_Sess04_FB043,0.775
S01_Sess04_FB044,0.815
S01_Sess04_FB045,0.765
S01_Sess04_FB046,0.625
S01_Sess04_FB047,0.655
S01_Sess04_FB048,0.68
S01_Sess04_FB049,0.47
S01_Sess04_FB050,0.6
S01_Sess04_FB051,0.695
S01_Sess04_FB052,0.685
S01_Sess04_FB053,0.69
S01_Sess04_FB054,0.72
S01_Sess04_FB055,0.655
S01_Sess04_FB056,0.59
S01_Sess04_FB057,0.605
S01_Sess04_FB058,0.685
S01_Sess04_FB059,0.535
S01_Sess04_FB060,0.685
S01_Sess05_FB001,0.565
S01_Sess05_FB002,0.56
S01_Sess05_FB003,0.56
S01_Sess05_FB004,0.52
S01_Sess05_FB005,0.59
S01_Sess05_FB006,0.605
S01_Sess05_FB007,0.555
S01_Sess05_FB008,0.59
S01_Sess05_FB009,0.565
S01_Sess05_FB010,0.56
S01_Sess05_FB011,0.565
S01_Sess05_FB012,0.53
S01_Sess05_FB013,0.57
S01_Sess05_FB014,0.53
S01_Sess05_FB015,0.645
S01_Sess05_FB016,0.655
S01_Sess05_FB017,0.685
S01_Sess05_FB018,0.685
S01_Sess05_FB019,0.67
S01_Sess05_FB020,0.67
S01_Sess05_FB021,0.73
S01_Sess05_FB022,0.825
S01_Sess05_FB023,0.8
S01_Sess05_FB024,0.665
S01_Sess05_FB025,0.755
S01_Sess05_FB026,0.675
S01_Sess05_FB027,0.805
S01_Sess05_FB028,0.705
S01_Sess05_FB029,0.785
S01_Sess05_FB030,0.725
S01_Sess05_FB031,0.84
S01_Sess05_FB032,0.71
S01_Sess05_FB033,0.73
S01_Sess05_FB034,0.745
S01_Sess05_FB035,0.73
S01_Sess05_FB036,0.64
S01_Sess05_FB037,0.665
S01_Sess05_FB038,0.525
S01_Sess05_FB039,0.755
S01_Sess05_FB040,0.665
S01_Sess05_FB041,0.655
S01_Sess05_FB042,0.625
S01_Sess05_FB043,0.895
S01_Sess05_FB044,0.75
S01_Sess05_FB045,0.65
S01_Sess05_FB046,0.68
S01_Sess05_FB047,0.68
S01_Sess05_FB048,0.775
S01_Sess05_FB049,0.805
S01_Sess05_FB050,0.655
S01_Sess05_FB051,0.675
S01_Sess05_FB052,0.8
S01_Sess05_FB053,0.825
S01_Sess05_FB054,0.715
S01_Sess05_FB055,0.655
S01_Sess05_FB056,0.75
S01_Sess05_FB057,0.76
S01_Sess05_FB058,0.775
S01_Sess05_FB059,0.7
S01_Sess05_FB060,0.735
S01_Sess05_FB061,0.79
S01_Sess05_FB062,0.8
S01_Sess05_FB063,0.745
S01_Sess05_FB064,0.76
S01_Sess05_FB065,0.735
S01_Sess05_FB066,0.84
S01_Sess05_FB067,0.76
S01_Sess05_FB068,0.82
S01_Sess05_FB069,0.79
S01_Sess05_FB070,0.69
S01_Sess05_FB071,0.785
S01_Sess05_FB072,0.755
S01_Sess05_FB073,0.775
S01_Sess05_FB074,0.685
S01_Sess05_FB075,0.78
S01_Sess05_FB076,0.77
S01_Sess05_FB077,0.805
S01_Sess05_FB078,0.63
S01_Sess05_FB079,0.69
S01_Sess05_FB080,0.815
S01_Sess05_FB081,0.86
S01_Sess05_FB082,0.735
S01_Sess05_FB083,0.75
S01_Sess05_FB084,0.75
S01_Sess05_FB085,0.815
S01_Sess05_FB086,0.805
S01_Sess05_FB087,0.77
S01_Sess05_FB088,0.765
S01_Sess05_FB089,0.8
S01_Sess05_FB090,0.835
S01_Sess05_FB091,0.785
S01_Sess05_FB092,0.57
S01_Sess05_FB093,0.555
S01_Sess05_FB094,0.775
S01_Sess05_FB095,0.735
S01_Sess05_FB096,0.61
S01_Sess05_FB097,0.76
S01_Sess05_FB098,0.83
S01_Sess05_FB099,0.775
S01_Sess05_FB100,0.785
S03_Sess01_FB001,0.585
